ID,Label,Last_label,Duration,Iteration,Time_stamp,Time_stamp_seconds
ccr-1-13_WEATHHD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-12_CNBCCD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-12_CNDDDD.jpg,0,0,,21,2018-08-03T11:57:56,1533297476.0
ccr-1-10_FBNBD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-10_FBNHD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-12_CNBCCD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-10_FBNNN.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-12_CNDDDD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-13_WEATTHD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-13_WEATHHD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-12_CNBCHD.jpg,0,0,,22,2018-08-03T11:58:50,1533297530.0
ccr-1-10_FBNHD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-12_CNBCCD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-10_FBNNN.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-12_CNDDDD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-13_WEATHHD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-13_WEATTHD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-10_FBNBD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-12_CNBCHD.jpg,0,0,,23,2018-08-03T12:00:43,1533297643.0
ccr-1-10_FBNHD.jpg,1,0,ongoing,24,2018-08-03T12:00:49,1533297649.0
ccr-1-10_FBNNN.jpg,0,0,,24,2018-08-03T12:00:50,1533297650.0
ccr-1-12_CNBCCD.jpg,0,0,,24,2018-08-03T12:00:49,1533297649.0
ccr-1-13_WEATTHD.jpg,1,0,ongoing,24,2018-08-03T12:00:49,1533297649.0
ccr-1-12_CNBCHD.jpg,0,0,,24,2018-08-03T12:00:49,1533297649.0
ccr-1-13_WEATHHD.jpg,0,0,,24,2018-08-03T12:00:49,1533297649.0
ccr-1-12_CNDDDD.jpg,1,0,ongoing,24,2018-08-03T12:00:49,1533297649.0
ccr-1-10_FBNBD.jpg,1,0,ongoing,24,2018-08-03T12:00:50,1533297650.0
ccr-1-10_FBNBD.jpg,1,1,ongoing,25,2018-08-03T12:04:56,1533297896.0
ccr-1-12_CNBCHD.jpg,0,0,,25,2018-08-03T12:04:56,1533297896.0
ccr-1-12_CNBCCD.jpg,0,0,,25,2018-08-03T12:04:56,1533297896.0
ccr-1-10_FBNNN.jpg,0,0,,25,2018-08-03T12:04:56,1533297896.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,25,2018-08-03T12:04:56,1533297896.0
ccr-1-13_WEATHHD.jpg,0,0,,25,2018-08-03T12:04:56,1533297896.0
ccr-1-10_FBNHD.jpg,1,1,ongoing,25,2018-08-03T12:04:56,1533297896.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,25,2018-08-03T12:04:56,1533297896.0
ccr-1-10_FBNNN.jpg,1,0,ongoing,26,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNBCHD.jpg,0,0,,26,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,26,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNHD.jpg,0,1,7,26,2018-08-03T12:05:03,1533297903.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,26,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNBD.jpg,0,1,7,26,2018-08-03T12:05:03,1533297903.0
ccr-1-13_WEATHHD.jpg,1,0,ongoing,26,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNBCCD.jpg,0,0,,26,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNHD.jpg,0,0,,27,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNNN.jpg,1,1,ongoing,27,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNBCHD.jpg,0,0,,27,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNBD.jpg,0,0,,27,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,27,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNBCCD.jpg,0,0,,27,2018-08-03T12:05:03,1533297903.0
